,ASSET_1,ASSET_2,ASSET_3,ASSET_4,ASSET_5,ASSET_6,ASSET_7,ASSET_8,ASSET_9,ASSET_10,ASSET_11,ASSET_12,ASSET_13,ASSET_14,ASSET_15,CASH
2021-01-29,5.85834259718727e-13,9.09767558155579e-13,1.926476222440714e-12,1.474300696080711e-12,1.571593306231591e-12,2.500825641326331e-12,6.917798335183715e-12,7.928449231546649e-13,0.0,1.6781190986487386e-11,0.3000062125950159,0.30000621259947485,5.414457449756431e-13,0.15293381577655202,0.24707446767477564,-2.0708679820472382e-05
2021-02-01,5.791863727917776e-13,9.142937890558404e-13,1.978732167318245e-12,1.4876246451446062e-12,1.5758225739933235e-12,2.5439720721267046e-12,6.961389972024137e-12,7.979637727384642e-13,0.0,1.690160415526739e-11,0.30612239193893676,0.29683825442071554,5.569819772871134e-13,0.15323533292860958,0.24382479312436722,-2.0772446926625825e-05
2021-02-02,5.93713579220933e-13,9.25806434425541e-13,2.026016253090925e-12,1.5057714433520427e-12,1.5992837423737637e-12,2.6001458842579823e-12,7.098324453608919e-12,7.875866256723712e-13,0.0,1.7415728313794044e-11,0.3102935061316317,0.29887313208322847,5.523315426188003e-13,0.15260822909501606,0.23824622311951096,-2.1090464491822385e-05
2021-02-03,5.896265887868168e-13,9.14765331767579e-13,1.993092536462198e-12,1.4957957575675704e-12,1.597004408243915e-12,2.6544536379845137e-12,6.913434327077333e-12,7.959323036158426e-13,0.0,1.71074832995717e-11,0.3095553222655959,0.29489894142956585,5.510302368703296e-13,0.15592995220907968,0.23963674524479167,-2.0961183645653306e-05
2021-02-04,5.999631193233548e-13,9.223421201037363e-13,1.986109098443241e-12,1.511246091329731e-12,1.641115668802816e-12,2.635819766885704e-12,6.902491358255609e-12,8.076147668653206e-13,0.0,1.7115472680526183e-11,0.31141409200511266,0.29184694028268826,5.486618663135905e-13,0.15998669686133316,0.2367734932590872,-2.122244289205414e-05
2021-02-05,5.916169689704567e-13,9.175884525145829e-13,2.0043248616137273e-12,1.5097740017163774e-12,1.6340034362990039e-12,2.6408642229242893e-12,6.7491474789405745e-12,8.144148581919898e-13,0.0,1.7031565562997562e-11,0.31695634706822484,0.2867311030766798,5.603789874295959e-13,0.1606889718773448,0.23564482169166398,-2.124374836702086e-05
2021-02-08,5.909510741789909e-13,9.157584296359156e-13,2.028940964833185e-12,1.4898559545787183e-12,1.617536049826531e-12,2.673816459936081e-12,6.689768929571424e-12,8.241956275011063e-13,0.0,1.6913820245682146e-11,0.3202430707201181,0.2809760804894798,5.674571628222252e-13,0.161180699082947,0.23762136928515026,-2.1219612007170515e-05
2021-02-09,5.903163346291391e-13,9.049392333065871e-13,2.0503941256041517e-12,1.462071267505503e-12,1.6196313543574409e-12,2.720143417708137e-12,6.742146188663518e-12,8.513975868194154e-13,0.0,1.683114271183604e-11,0.3220956816025684,0.2822589403507625,5.546882257990301e-13,0.15927965276469316,0.23638704790700607,-2.1322659356861035e-05
2021-02-10,5.796485309538816e-13,9.064756895650717e-13,2.047426265584952e-12,1.435841199270039e-12,1.6297010173496246e-12,2.7487575152540577e-12,6.771987787060358e-12,8.486637577574716e-13,0.0,1.70333421868341e-11,0.32417522973951834,0.27875116402431693,5.582312103807537e-13,0.1630010899529084,0.23409386000835927,-2.1343759663110593e-05
2021-02-11,5.971003353353677e-13,9.107745486699067e-13,2.068921303815387e-12,1.4392605510868036e-12,1.6507921148256788e-12,2.7148604364890506e-12,6.7910569649775245e-12,8.441283724215686e-13,0.0,1.747511040106658e-11,0.3309640828658143,0.2703855900770232,5.842563202157029e-13,0.16559186056214711,0.23308002125640517,-2.155479646592359e-05
2021-02-12,5.926986530989723e-13,9.043560081617397e-13,2.035977712589281e-12,1.4298932052343974e-12,1.6243066606260325e-12,2.677283512692907e-12,6.669804780359892e-12,8.198435697248517e-13,0.0,1.7482336724246172e-11,0.33086570703873247,0.2717850482095662,5.825819499494732e-13,0.16259495197322507,0.23477565269165776,-2.1359948000599208e-05
2021-02-15,5.794017414958231e-13,8.874134422280542e-13,1.995283757371188e-12,1.4336381262993958e-12,1.627096784295658e-12,2.668161423294688e-12,6.701551696121195e-12,8.01907827889425e-13,0.0,1.7282935625045706e-11,0.33223152735786365,0.2687000705977457,5.732106264415554e-13,0.1626582802151316,0.23643126961666408,-2.11478219556707e-05
2021-02-16,5.748475711020187e-13,8.855100402157945e-13,1.969525880787904e-12,1.3905095159460944e-12,1.6287048926079997e-12,2.6851851522539293e-12,6.715927866632133e-12,7.786991381968792e-13,0.0,1.666632386739454e-11,0.3391669176141346,0.26345020990257617,5.85119207342724e-13,0.16526382530683245,0.23214015787128078,-2.1110728704398553e-05
2021-02-17,5.627658878851104e-13,8.794092585240644e-13,1.9313328611578668e-12,1.3777452582684188e-12,1.6024527617087697e-12,2.5968816722448527e-12,6.446971973145126e-12,7.732077721127967e-13,0.0,1.6355173558882834e-11,0.3395079602195297,0.26594535202115493,5.76446293861752e-13,0.16258598648248188,0.23198158770475036,-2.0886461019205006e-05
2021-02-18,5.545467707946108e-13,8.798262846979993e-13,1.939436095037653e-12,1.3861017710593874e-12,1.5621066559488947e-12,2.5672481716216847e-12,6.360126900177747e-12,7.730548186575013e-13,0.0,1.670899246717718e-11,0.33627330685852297,0.26331874610040923,5.872056985940946e-13,0.16322864783212462,0.23720014372233703,-2.0844546712344892e-05
2021-02-19,5.561341308491641e-13,8.696632222850793e-13,1.9118875132792183e-12,1.3617322104207803e-12,1.5750571880861279e-12,2.607085335936514e-12,6.520827583951054e-12,7.825494216700396e-13,0.0,1.6565063744856216e-11,0.3301150830741635,0.26721296468345435,5.917880467020463e-13,0.16363030761733785,0.23906248780430536,-2.0843212602785976e-05
2021-02-22,5.596618545949272e-13,8.838787143443795e-13,1.9450865848254082e-12,1.3748442599047405e-12,1.5966370440612106e-12,2.6332468519452874e-12,6.502610201258256e-12,7.936893501404303e-13,0.0,1.689547870307995e-11,0.3248845160332496,0.26946561256276536,5.851271780025277e-13,0.1658827320252517,0.2397880467765019,-2.0907431538660564e-05
2021-02-23,5.548197603454868e-13,8.934484036416464e-13,1.945648762246647e-12,1.3979030564142534e-12,1.6072429190957613e-12,2.664207930625406e-12,6.461487111738726e-12,7.923450533236393e-13,0.0,1.7235957283615603e-11,0.3359760877359097,0.2676209403023298,6.002648942975461e-13,0.16042434248249554,0.23599966885829946,-2.1039413187763866e-05
2021-02-24,5.524901872921686e-13,8.855633924222515e-13,1.9218705861490122e-12,1.4115324321655905e-12,1.6111074215809302e-12,2.6906745018632838e-12,6.554782244069273e-12,7.993852390388287e-13,0.0,1.730619840680052e-11,0.33122883843209994,0.2738162545480947,5.971786856404127e-13,0.1585223195027993,0.23645372586701793,-2.1138384342682504e-05
2021-02-25,5.491294232322253e-13,8.841066748837852e-13,1.93406243570212e-12,1.4209250946116014e-12,1.5978044352718552e-12,2.6810842465086275e-12,6.66798061310254e-12,8.072304261759439e-13,0.0,1.7672769297074095e-11,0.3383258931178376,0.2681761308645783,6.069364761834814e-13,0.15883333802360558,0.23468582631084287,-2.1188351686280085e-05
2021-02-26,5.858365914076304e-13,9.097711791369144e-13,1.9264838900415006e-12,1.4743065639699925e-12,1.5715995613568455e-12,2.5008355949050105e-12,6.917825868830556e-12,7.928480787702316e-13,0.0,1.6781257777591116e-11,0.3000074066548465,0.30000740665930536,5.41447899993064e-13,0.15293442447103395,0.24707545106006776,-2.4688879255876096e-05
2021-03-01,5.918253860553572e-13,9.131221959240529e-13,1.934403806117472e-12,1.488303323124086e-12,1.5746967962317189e-12,2.5577668331537343e-12,7.0300909267859844e-12,8.065663164816328e-13,0.0,1.6843264576786243e-11,0.3000291569944332,0.29639110346968855,5.476024899283245e-13,0.15220114304992935,0.25140339587204336,-2.479942038216956e-05
2021-03-02,5.913060701822135e-13,9.377018649351549e-13,1.9336620645479934e-12,1.506091832294135e-12,1.6048515721781213e-12,2.5631013765826775e-12,7.178503629807373e-12,8.000705110778354e-13,0.0,1.7008433922808832e-11,0.2999883755618088,0.29773894720854344,5.60742305526604e-13,0.15204150110609047,0.250256201852314,-2.5025763441399415e-05
2021-03-03,5.87202163100534e-13,9.22056445941608e-13,1.962201712602274e-12,1.4891648965342583e-12,1.6133689346344198e-12,2.5578622963706924e-12,7.049927735036465e-12,7.96274790616412e-13,0.0,1.6880673959389573e-11,0.3043841834409866,0.3014910138302504,5.672046769794357e-13,0.15009154386474682,0.24405815808583486,-2.4899256244731742e-05
2021-03-04,5.822921181150653e-13,9.215304030855534e-13,1.9687831167171176e-12,1.4484474982801085e-12,1.6092302579894077e-12,2.556795646299789e-12,7.0065953354637614e-12,8.089109523483493e-13,0.0,1.718379519376756e-11,0.30262305768521847,0.3055627763684658,5.821631090456996e-13,0.15333718535390023,0.23850181064705056,-2.483008930371009e-05
2021-03-05,5.784677190345853e-13,9.14497043155885e-13,1.9710185507975877e-12,1.4538705229812231e-12,1.5863544114543725e-12,2.5486801777090958e-12,6.788276444988037e-12,8.221482794954452e-13,0.0,1.7131145339006166e-11,0.29993182989499395,0.3102628909003398,5.510650092631311e-13,0.15270607696914956,0.23712392356293158,-2.472136176051052e-05
2021-03-08,5.822228112585496e-13,9.40573139355976e-13,1.9733772384627666e-12,1.4827429083487855e-12,1.6106447756967371e-12,2.6182998916883872e-12,6.801129628764576e-12,8.225796976199505e-13,0.0,1.7435289716217262e-11,0.2956783232060268,0.3108654093951619,5.609949787160729e-13,0.15677185082029077,0.2367094005185441,-2.498397485148745e-05
2021-03-09,5.689672825319965e-13,9.502139797712803e-13,1.95703026232187e-12,1.4556521664330029e-12,1.5630375133318436e-12,2.6589600619197415e-12,6.8474769581519765e-12,8.241305776181272e-13,0.0,1.769848917435962e-11,0.3049889044274563,0.3051461240468474,5.635935244486706e-13,0.1529574911400786,0.2369325817527234,-2.510140219316973e-05
2021-03-10,5.630719701125539e-13,9.485874241072215e-13,1.9423773129367575e-12,1.4544102697665995e-12,1.5639074433274243e-12,2.7108522682377064e-12,6.764732234773716e-12,8.067721026722696e-13,0.0,1.734221321987963e-11,0.30988627595955126,0.3013434344368064,5.537095106738312e-13,0.15048197242825512,0.23831321200012998,-2.4894859393400145e-05
2021-03-11,5.60821934802355e-13,9.400881979539539e-13,1.9724501520573693e-12,1.4366349155104725e-12,1.560833619240142e-12,2.7270476225795706e-12,6.600341161870722e-12,8.103840481540355e-13,0.0,1.7524009349923082e-11,0.30437710207655727,0.3041939060745246,5.632237671601734e-13,0.15251554393099004,0.23893827534373657,-2.482746050442775e-05
2021-03-12,5.586053489104578e-13,9.329745290939154e-13,2.0003403507704127e-12,1.4227047491109395e-12,1.5386193560056628e-12,2.7458263287190894e-12,6.5189784599283885e-12,7.982181985023747e-13,0.0,1.736632458723594e-11,0.3035171047354727,0.30499508730404573,5.718012968963506e-13,0.15376305349567773,0.23774953300247478,-2.4778572125472038e-05
2021-03-15,5.52344793716146e-13,9.29047665852268e-13,2.008971421600256e-12,1.4115608690535882e-12,1.5157165935860441e-12,2.6859043194507605e-12,6.333146569854439e-12,7.983756402617603e-13,0.0,1.7362455746013942e-11,0.30013712896935546,0.30940816128003457,5.618347697355913e-13,0.15503225845009705,0.23544699322534873,-2.4541958995185317e-05
2021-03-16,5.455078024217716e-13,9.284127069019607e-13,2.004512233924682e-12,1.4080079514396257e-12,1.5072650224506647e-12,2.6670732727102604e-12,6.49475774066632e-12,8.065173480096842e-13,0.0,1.7280986504980456e-11,0.30308287793339567,0.31012622328775763,5.585341453915667e-13,0.15320330832518117,0.2336119638667935,-2.4373447329650096e-05
2021-03-17,5.290727692205086e-13,9.30249133874788e-13,1.993691873167626e-12,1.4335923014688767e-12,1.5075161727789567e-12,2.626317224585295e-12,6.4903108598938565e-12,7.945768347723324e-13,0.0,1.736027502570056e-11,0.3078144135821826,0.3060295301444656,5.589558039816178e-13,0.14942240084619676,0.23675801957919185,-2.4364186261355588e-05
2021-03-18,5.31128803611658e-13,9.339989313292323e-13,1.991824278826656e-12,1.4390792523327391e-12,1.5355103407300017e-12,2.614444029502052e-12,6.496984836629704e-12,7.817138723139533e-13,0.0,1.737347805644707e-11,0.3130881030632008,0.30449371324478086,5.562694337669979e-13,0.1482197563989906,0.2342227619885356,-2.4334729762271274e-05
2021-03-19,5.316385703668794e-13,9.181945364348876e-13,2.0158051927972716e-12,1.4256144665868114e-12,1.5463263673783977e-12,2.5675574332916126e-12,6.544790775218685e-12,7.878744704303311e-13,0.0,1.7078596387066874e-11,0.31386932097127196,0.29796764450046315,5.529824494931509e-13,0.15077911552715825,0.23740820454511055,-2.4285577973318608e-05
2021-03-22,5.24949883766088e-13,8.975935618473829e-13,2.004143165141992e-12,1.4079091373555913e-12,1.4837991437264598e-12,2.560685730532835e-12,6.460507651902154e-12,7.912591315799027e-13,0.0,1.6034279611964144e-11,0.31136440456953596,0.295715308135817,5.299383681498968e-13,0.14626173157188,0.2466825275292688,-2.397183919681771e-05
2021-03-23,5.264004689199627e-13,9.093843899767288e-13,2.0014554846848298e-12,1.382056011152948e-12,1.4892907833077881e-12,2.5667920392813797e-12,6.463159415460775e-12,7.9460817768746e-13,0.0,1.6091686014902328e-11,0.3068075547463415,0.29992297183983907,5.148952882746511e-13,0.1416499208182049,0.2516436554638537,-2.4102900978878544e-05
2021-03-24,5.32225307630503e-13,9.145583197008731e-13,1.983726696654823e-12,1.3795123119187521e-12,1.4939794409942667e-12,2.5303409933633236e-12,6.439765296057527e-12,8.071208587965046e-13,0.0,1.6090909149271725e-11,0.31259356577158876,0.2921451416368331,5.242818272790354e-13,0.140499313480931,0.2547862277037244,-2.4248625773841635e-05
2021-03-25,5.313639991434333e-13,9.274785354351978e-13,1.9665331320294227e-12,1.3905676168868288e-12,1.4901547227026694e-12,2.527392156845677e-12,6.4295325985992365e-12,7.981859373748272e-13,0.0,1.6091008231938193e-11,0.3141306910095893,0.292864563529041,5.321854364595003e-13,0.14301858343239063,0.25001042336321505,-2.4261366920420154e-05
2021-03-26,5.347922693455521e-13,9.147717807934704e-13,1.9756797466493658e-12,1.398133048421478e-12,1.4531936657560534e-12,2.526356191833757e-12,6.378845522680111e-12,7.883866252975473e-13,0.0,1.5904119132243065e-11,0.3095772955021409,0.29281904183950586,5.378296541673905e-13,0.14245367315386503,0.25517420378636674,-2.4214314290682027e-05
2021-03-29,5.289892399507754e-13,8.805044208421868e-13,1.93348201665629e-12,1.36730718736569e-12,1.4387403753206423e-12,2.4031440052279807e-12,6.495181208353336e-12,7.819324790862909e-13,0.0,1.5944068984245594e-11,0.31634084932883133,0.2925193090674183,5.383301731954953e-13,0.14059010471149572,0.25057356414970955,-2.3827289766662996e-05
2021-03-30,5.160199760279495e-13,8.556050696216081e-13,1.880648892202125e-12,1.3191633379193476e-12,1.4086642628059888e-12,2.3042815525301605e-12,6.382027966783104e-12,7.659633726554555e-13,0.0,1.5500770727181685e-11,0.325512684345052,0.29330229586518974,5.161641801057076e-13,0.13839773239227557,0.24281063079737336,-2.3343431340091286e-05
2021-03-31,5.858320958847896e-13,9.09764197843537e-13,1.9264691068195967e-12,1.4742952506124285e-12,1.5715875014039021e-12,2.5008164042916156e-12,6.9177727836449275e-12,7.92841994707372e-13,0.0,1.6781129003580165e-11,0.30000510449385337,0.3000051044983123,5.414437450948598e-13,0.15293325090111967,0.24707355508199136,-1.7015009278617837e-05
2021-04-01,5.840585554706554e-13,9.028535713668629e-13,1.923878733187043e-12,1.4793549605413136e-12,1.558860345383093e-12,2.5127993141335137e-12,6.7935981090169555e-12,7.841425653533683e-13,0.0,1.7023585889238418e-11,0.2996102790654934,0.2963562971292227,5.344082212380417e-13,0.15267523932865606,0.25137527732494686,-1.7092882416480172e-05
2021-04-02,5.795766461049081e-13,8.836983931537992e-13,1.8690569097581826e-12,1.4598363602877025e-12,1.5182853712325564e-12,2.455766053855293e-12,6.803527405739627e-12,7.8055501279818e-13,0.0,1.64197891451303e-11,0.295819142530954,0.2968427318642414,5.224114826801505e-13,0.1539390622576232,0.25341587424428197,-1.681093039304612e-05
2021-04-05,5.913114972147897e-13,8.904069327249871e-13,1.88940476684143e-12,1.4902597980777458e-12,1.5335165849090758e-12,2.4512148535191846e-12,6.793660571728028e-12,7.868418917499674e-13,0.0,1.646054860519602e-11,0.30249939813455173,0.2872372503905082,5.390468624725991e-13,0.15784450292465294,0.25243573106603223,-1.6882549171281155e-05
2021-04-06,5.92683089477148e-13,8.879676078523965e-13,1.9092430625616655e-12,1.5029666742149358e-12,1.5033909097188888e-12,2.4631034025248293e-12,6.756992259702325e-12,7.857157214848252e-13,0.0,1.686400783193929e-11,0.30681906611659127,0.28294771048022344,5.251337977465965e-13,0.1563545496038574,0.2538955057107567,-1.6831945219806317e-05
2021-04-07,5.990789557099448e-13,9.069021778314807e-13,1.942007803711249e-12,1.5327339276198138e-12,1.522365219659313e-12,2.4401514552294293e-12,6.7976062725565356e-12,8.044573756975166e-13,0.0,1.7144533951939997e-11,0.3079182433048019,0.28048506540843277,5.286329236170519e-13,0.15862997105980842,0.2529836918892121,-1.6971696473535664e-05
2021-04-08,6.034672791387544e-13,9.069035798661684e-13,1.984402753006097e-12,1.54231176207401e-12,1.5642339839339212e-12,2.5121466753897318e-12,6.8563419762067145e-12,8.007135422272878e-13,0.0,1.6917631810452685e-11,0.3040374694372137,0.28984358094704676,5.349596872649858e-13,0.16134438550698085,0.244791694846424,-1.7130771888555162e-05
2021-04-09,6.014720187365466e-13,9.224871137953422e-13,2.006789456162255e-12,1.5523154825669402e-12,1.5879063892108225e-12,2.5859751683487327e-12,6.8924535637945286e-12,8.081552338906666e-13,0.0,1.7692246939062865e-11,0.2961669771546147,0.29565103663252784,5.383915406231213e-13,0.16439126299673024,0.24380798933507156,-1.7266154132500153e-05
2021-04-12,6.032448898005073e-13,9.323260345885384e-13,2.0814276871569045e-12,1.5721822534578126e-12,1.5770916833182503e-12,2.5810675807052976e-12,6.874823716779744e-12,7.90438977293653e-13,0.0,1.7959051110593114e-11,0.2911289227231567,0.30199950044916096,5.450353394911453e-13,0.16280624355896495,0.24408265485771993,-1.7321624519289038e-05
2021-04-13,6.110872736854609e-13,9.37332401568013e-13,2.077437664696197e-12,1.5647862316996424e-12,1.5754728943306582e-12,2.5591939588763128e-12,6.666890920478514e-12,8.117882251021804e-13,0.0,1.8037227010924037e-11,0.29033668754390096,0.2977313713734233,5.423188431309234e-13,0.15779495343894506,0.25415426997985163,-1.728237150443763e-05
2021-04-14,5.868955412766984e-13,9.013596996986715e-13,2.0092585667144875e-12,1.5431712827350886e-12,1.5314015466342615e-12,2.4478226339027437e-12,6.589293088797916e-12,7.971794208317035e-13,0.0,1.7726764588166725e-11,0.2931536051374841,0.3000742951365612,5.208255199011532e-13,0.15792968969691862,0.24885920072416995,-1.6790729787845447e-05
2021-04-15,5.902108211642609e-13,8.867690255401815e-13,2.0075401995264773e-12,1.530334241053298e-12,1.548415671063178e-12,2.484090954963762e-12,6.411884122866379e-12,7.978294388214625e-13,0.0,1.769635671386997e-11,0.2969738036349569,0.3022261557228796,5.246117769545052e-13,0.1573532887556195,0.2434635548529395,-1.680300087352988e-05
